"geoid","region_type","region_name","year","measure","value","measure_type"
"01","health district","Alexandria",2015,"no_hlth_ins_pct",7.03,"percent"
"02","health district","Alleghany",2015,"no_hlth_ins_pct",0.97,"percent"
"04","health district","Central Shenandoah",2015,"no_hlth_ins_pct",2.338,"percent"
"05","health district","Central Virginia",2015,"no_hlth_ins_pct",1.04,"percent"
"06","health district","Chesapeake",2015,"no_hlth_ins_pct",0.97,"percent"
"07","health district","Chesterfield",2015,"no_hlth_ins_pct",1.53,"percent"
"09","health district","Crater",2015,"no_hlth_ins_pct",2.75333333333333,"percent"
"12","health district","Fairfax",2015,"no_hlth_ins_pct",4.255,"percent"
"13","health district","Hampton",2015,"no_hlth_ins_pct",0.8,"percent"
"16","health district","Lord Fairfax",2015,"no_hlth_ins_pct",9.21,"percent"
"18","health district","Mount Rogers",2015,"no_hlth_ins_pct",3.365,"percent"
"19","health district","New River",2015,"no_hlth_ins_pct",0.51,"percent"
"20","health district","Norfolk",2015,"no_hlth_ins_pct",2.48,"percent"
"21","health district","Peninsula",2015,"no_hlth_ins_pct",1.73333333333333,"percent"
"25","health district","Prince William",2015,"no_hlth_ins_pct",17.15,"percent"
"26","health district","Rappahannock",2015,"no_hlth_ins_pct",3.22,"percent"
"28","health district","Richmond",2015,"no_hlth_ins_pct",4.08,"percent"
"29","health district","Roanoke",2015,"no_hlth_ins_pct",2.72,"percent"
"31","health district","Thomas Jefferson",2015,"no_hlth_ins_pct",1.87,"percent"
"33","health district","Virginia Beach",2015,"no_hlth_ins_pct",1.68,"percent"
"34","health district","West Piedmont",2015,"no_hlth_ins_pct",2.45,"percent"
"35","health district","Western Tidewater",2015,"no_hlth_ins_pct",0,"percent"
"51001","county","Accomack County, Virginia",2015,"no_hlth_ins_pct",5.85,"percent"
"51001","county","Accomack County, Virginia",2015,"prevent_hosp_rate",51.35,"rate per 100k"
"51001090100","tract","Census Tract 901, Accomack County, Virginia",2015,"no_hlth_ins_pct",1.79,"percent"
"51001090200","tract","Census Tract 902, Accomack County, Virginia",2015,"no_hlth_ins_pct",3.2,"percent"
"51001090300","tract","Census Tract 903, Accomack County, Virginia",2015,"no_hlth_ins_pct",2.01,"percent"
"51001090400","tract","Census Tract 904, Accomack County, Virginia",2015,"no_hlth_ins_pct",17.69,"percent"
"51001090500","tract","Census Tract 905, Accomack County, Virginia",2015,"no_hlth_ins_pct",6.67,"percent"
"51001090600","tract","Census Tract 906, Accomack County, Virginia",2015,"no_hlth_ins_pct",0.25,"percent"
"51001090700","tract","Census Tract 907, Accomack County, Virginia",2015,"no_hlth_ins_pct",0.95,"percent"
"51001090800","tract","Census Tract 908, Accomack County, Virginia",2015,"no_hlth_ins_pct",6.13,"percent"
"51001980100","tract","Census Tract 9801, Accomack County, Virginia",2015,"no_hlth_ins_pct",NA,"percent"
"51001980200","tract","Census Tract 9802, Accomack County, Virginia",2015,"no_hlth_ins_pct",NA,"percent"
"51001990100","tract","Census Tract 9901, Accomack County, Virginia",2015,"no_hlth_ins_pct",NA,"percent"
"51001990200","tract","Census Tract 9902, Accomack County, Virginia",2015,"no_hlth_ins_pct",NA,"percent"
"51003","county","Albemarle County, Virginia",2015,"no_hlth_ins_pct",1.89,"percent"
"51003","county","Albemarle County, Virginia",2015,"prevent_hosp_rate",42.87,"rate per 100k"
"51003010100","tract","Census Tract 101, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
"51003010201","tract","Census Tract 102.01, Albemarle County, Virginia",2015,"no_hlth_ins_pct",2.87,"percent"
"51003010202","tract","Census Tract 102.02, Albemarle County, Virginia",2015,"no_hlth_ins_pct",2.27,"percent"
"51003010300","tract","Census Tract 103, Albemarle County, Virginia",2015,"no_hlth_ins_pct",2.28,"percent"
"51003010401","tract","Census Tract 104.01, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
"51003010402","tract","Census Tract 104.02, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0.8,"percent"
"51003010500","tract","Census Tract 105, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
"51003010601","tract","Census Tract 106.01, Albemarle County, Virginia",2015,"no_hlth_ins_pct",1.52,"percent"
"51003010602","tract","Census Tract 106.02, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0.67,"percent"
"51003010700","tract","Census Tract 107, Albemarle County, Virginia",2015,"no_hlth_ins_pct",5.12,"percent"
"51003010800","tract","Census Tract 108, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0,"percent"
"51003010901","tract","Census Tract 109.01, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0.33,"percent"
"51003010902","tract","Census Tract 109.02, Albemarle County, Virginia",2015,"no_hlth_ins_pct",0.71,"percent"
"51003010903","tract","Census Tract 109.03, Albemarle County, Virginia",2015,"no_hlth_ins_pct",1.39,"percent"
